id,reference_manual,run,source_file,peripheral,register,target_operation,target_fields,preconditions,postconditions,severity,consequence,datasheet_text,dup_count,lint_flags,status,note
68e1c7890097,rm0493,1,rm0493/1/aes_ivr0,aes,ivr0,write,[],"[{""register_name"":""AES_CR"",""field_name"":""EN"",""required_state"":""cleared""}]",[],warning,Write is ignored when EN bit is set,Write to this register is ignored when EN bit is set in AES_CR register,2,,,
3e89ef193a71,rm0493,1,rm0493/1/aes_ivr1,aes,ivr1,write,[],"[{""register_name"":""AES_CR"",""field_name"":""EN"",""required_state"":""cleared""}]",[],warning,Write is ignored when EN bit is set,Write to this register is ignored when EN bit is set in AES_CR register,2,,,
27dc9b097097,rm0493,1,rm0493/1/aes_keyr0,aes,keyr0,write,[],"[{""register_name"":""AES_CR"",""field_name"":""EN"",""required_state"":""cleared""}]",[],error,Write is ignored when EN is set,Write operations to the AES_KEYRx registers are ignored when AES peripheral is enabled (EN bit set). The application must check this before modifying key registers.,2,,,
94e955b3150e,rm0493,1,rm0493/1/aes_keyr0,aes,keyr0,write,[],[],"[{""register_name"":""AES_SR"",""field_name"":""KEYVALID"",""required_state"":""set""}]",info,KEYVALID indicates that the full key has been written and the peripheral can be enabled,"As soon as the first key register is written, the KEYVALID flag is cleared. Once the key registers writing sequence is completed, KEYVALID is set and EN becomes writable.",1,,,
d6ea7d477565,rm0493,1,rm0493/1/aes_keyr0,aes,keyr0,write,[],[],[],warning,Incorrect write order may cause key loading errors,"In normal key mode (KMOD[1:0] at 0x0), the key registers must always be written in either ascending or descending order. The write sequence becomes: - AES_KEYRx (x = 0 to 3 or x=3 to 0) for KEYSIZE cleared - AES_KEYRx (x = 0 to 7 or x=7 to 0) for KEYSIZE set. Note: KEYSIZE must be written before the key.",1,empty_conditions,,
fe951f9598e1,rm0493,1,rm0493/1/aes_keyr1,aes,keyr1,write,[],"[{""register_name"":""AES_CR"",""field_name"":""EN"",""required_state"":""cleared""}]",[],error,Write is ignored if EN is set; key register not updated,Write operations to the AES_KEYRx registers are ignored when AES peripheral is enabled (EN bit set). The application must check this before modifying key registers.,1,,,
120bc79a650d,rm0493,1,rm0493/1/aes_keyr2,aes,keyr2,write,[],"[{""register_name"":""AES_CR"",""field_name"":""EN"",""required_state"":""cleared""}]",[],error,Write is ignored if EN is set; key register not updated.,Write operations to the AES_KEYRx registers are ignored when AES peripheral is enabled (EN bit set). The application must check this before modifying key registers.,1,,,
1424db77ada0,rm0493,1,rm0493/1/aes_keyr2,aes,keyr2,write,[],"[{""register_name"":""AES_CR"",""field_name"":""KMOD[1:0]"",""required_state"":""equals:0b00""},{""register_name"":""AES_CR"",""field_name"":""KEYSIZE"",""required_state"":""set""}]",[],error,Key registers must be written in a strictly ascending or descending order; out‑of‑order writes may cause KEYERROR.,"In normal key mode (KMOD[1:0] at 0x0), the key registers must always be written in either ascending or descending order. The write sequence becomes: AES_KEYRx (x = 0 to 3 or x=3 to 0) for KEYSIZE cleared; AES_KEYRx (x = 0 to 7 or x=7 to 0) for KEYSIZE set.",1,,,
5e3e2c29f58b,rm0493,1,rm0493/1/aes_keyr2,aes,keyr2,write,[],"[{""register_name"":""AES_CR"",""field_name"":""EN"",""required_state"":""cleared""}]","[{""register_name"":""AES_SR"",""field_name"":""KEYVALID"",""required_state"":""set""}]",warning,KEYVALID is cleared when the first key register is written and set after the complete key sequence; computation cannot start until KEYVALID is set.,"As soon as the first key register is written, the KEYVALID flag is cleared. Once the key registers writing sequence is completed, KEYVALID is set and EN becomes writable.",1,,,
fbdffcb8ffbb,rm0493,1,rm0493/1/aes_keyr2,aes,keyr2,write,[],"[{""register_name"":""AES_CR"",""field_name"":""KEYSIZE"",""required_state"":""set""}]",[],warning,"If KEYSIZE is not programmed before writing key registers, behavior is undefined.",NOTE: KEYSIZE must be written before the key.,1,,,
5c97d4527229,rm0493,1,rm0493/1/aes_keyr4,aes,keyr4,write,[],"[{""register_name"":""AES_KEYR*"",""field_name"":""order"",""required_state"":""previous registers written in ascending or descending order as required by KEYSIZE""}]",[],error,Incorrect write order causes KEIF error and KEYVALID remains cleared.,"In normal key mode (KMOD[1:0] at 0x0), the key registers must always be written in either ascending or descending order. The write sequence becomes: AES_KEYRx (x = 0 to 3 or x=3 to 0) for KEYSIZE cleared; AES_KEYRx (x = 0 to 7 or x=7 to 0) for KEYSIZE set.",1,off_vocab_state,,
b6b742ffba64,rm0493,1,rm0493/1/aes_keyr4,aes,keyr4,write,[],"[{""register_name"":""AES_CR"",""field_name"":""EN"",""required_state"":""cleared""}]",[],error,Write is ignored when the AES peripheral is enabled (EN set).,Write operations to the AES_KEYRx registers are ignored when AES peripheral is enabled (EN bit set). The application must check this before modifying key registers.,1,,,
bc0c64f52b8d,rm0493,1,rm0493/1/aes_keyr5,aes,keyr5,write,[],"[{""register_name"":""AES_CR"",""field_name"":""EN"",""required_state"":""cleared""}]",[],error,Write operations are ignored when the AES peripheral is enabled; the application must ensure EN is cleared before modifying key registers.,Write operations to the AES_KEYRx registers are ignored when AES peripheral is enabled (EN bit set). The application must check this before modifying key registers.,1,,,
9593e02fa9e6,rm0493,1,rm0493/1/aes_keyr6,aes,keyr6,write,[],"[{""register_name"":""AES_CR"",""field_name"":""EN"",""required_state"":""cleared""}]",[],error,Write is ignored if the AES peripheral is enabled (EN set).,Write operations to the AES_KEYRx registers are ignored when AES peripheral is enabled (EN bit set). The application must check this before modifying key registers.,1,,,
2092803306dc,rm0493,1,rm0493/1/aes_keyr7,aes,keyr7,write,[],"[{""register_name"":""AES_CR"",""field_name"":""EN"",""required_state"":""cleared""}]",[],error,Write is ignored when EN bit is set,Write operations to the AES_KEYRx registers are ignored when AES peripheral is enabled (EN bit set). The application must check this before modifying key registers.,1,,,
bb6549d4f34d,rm0493,1,rm0493/1/aes_keyr7,aes,keyr7,write,[],"[{""register_name"":""AES_KEYR*"",""field_name"":""order"",""required_state"":""ascending_or_descending""}]",[],error,"If the write order is incorrect, a key error interrupt (KEIF) occurs and the key registers are cleared","In normal key mode (KMOD[1:0] at 0x0), the key registers must always be written in either ascending or descending order. The write sequence becomes: AES_KEYRx (x = 0 to 7 or x=7 to 0) for KEYSIZE set.",1,off_vocab_state,,
b059fd634402,rm0493,1,rm0493/1/aes_suspr0,aes,suspr0,read/write,[],[],[],error,Accesses other than 32‑bit word accesses generate an AHB error and may corrupt the register content.,"The registers are accessible through 32-bit word single accesses only. Other access types generate an AHB error, and other than 32-bit writes may corrupt the register content.",1,empty_conditions;off_vocab_op,,
64150a526872,rm0493,1,rm0493/1/aes_suspr2,aes,suspr2,access,[],[],[],warning,Only 32‑bit word single accesses are permitted; other access types generate an AHB error.,The registers are accessible through 32-bit word single accesses only. Other access types generate an AHB error.,1,empty_conditions;off_vocab_op,,
c7b8665491fc,rm0493,1,rm0493/1/aes_suspr5,aes,suspr5,write,[],[],"[{""register_name"":""AES_SUSPR5"",""field_name"":""SUSP"",""required_state"":""cleared""}]",info,Register is cleared to zero when EN bit of AES_CR is cleared,Clearing EN bit of the AES_CR register clears this register to zero.,1,,,
824b0533c5c9,rm0493,1,rm0493/1/aes_suspr7,aes,suspr7,write,[],[],"[{""register_name"":""AES_CR"",""field_name"":""EN"",""required_state"":""cleared""},{""register_name"":""AES_SUSPR7"",""field_name"":""SUSP"",""required_state"":""cleared""}]",warning,Register cleared to zero when EN bit is cleared,Clearing EN bit of the AES_CR register clears this register to zero.,1,,,
f5a27b1006ee,rm0493,1,rm0493/1/comp_comp1_csr,comp,comp1_csr,write,[],"[{""register_name"":""COMP1_CSR"",""field_name"":""LOCK"",""required_state"":""cleared""}]",[],error,Register bits become read‑only when LOCK is set; writes would be ignored.,Bit 31 LOCK: ... 0: COMP1_CSR read/write bits can be written by software. 1: COMP1_CSR bits can be read but not written by software.,1,,,
c3581e7648ae,rm0493,1,rm0493/1/crc_cr,crc,cr,write,"[""POLYSIZE""]","[{""register_name"":""CRC_DR"",""field_name"":""BUSY"",""required_state"":""cleared""}]",[],warning,Changing polynomial size during an active CRC calculation may produce incorrect results.,"To obtain a reliable CRC calculation, the change on‑fly of the polynomial value or size can not be performed during a CRC calculation. As a result, if a CRC calculation is ongoing, the application must either reset it or perform a CRC_DR read before changing the polynomial.",1,,,
92998384417b,rm0493,1,rm0493/1/crc_dr8,crc,dr8,read/write,[],[],[],warning,"Only word, right‑aligned half‑word and right‑aligned byte accesses are allowed; other registers require 32‑bit accesses only.","The CRC_DR register can be accessed by word, right‑aligned half‑word and right‑aligned byte. For the other registers only 32‑bit accesses are allowed.",1,empty_conditions;off_vocab_op,,
8c78e9fa9ed3,rm0493,1,rm0493/1/dbgmcu_dbg_auth_host,dbgmcu,dbg_auth_host,write,[],[],[],warning,"Authentication key must be written as two 32‑bit words, LSW first, and can be performed only once per power‑up cycle.","Shifting the password key through JTAG/SWD corresponds to writing two 32-bit key words, AUTH_KEY[31:0], then AUTH_KEY[63:32], in DBGMCU_DBG_AUTH_HOST register. Unlocking the device with a password is possible only once per power cycle.",1,empty_conditions,,
c3574f58c0c3,rm0493,1,rm0493/1/dbgmcu_scr,dbgmcu,scr,write,"[""DBG_STANDBY""]",[],[],warning,Write access to DBG_STANDBY may be protected by the PWR_SECCFGR.LPMSEC register.,Write access can be protected by PWR_SECCFGR.LPMSEC.,1,empty_conditions,,
76f70f0c08d0,rm0493,1,rm0493/1/exti_exticr3,exti,exticr3,read,"[""EXTI8"",""EXTI9"",""EXTI10"",""EXTI11""]","[{""register_name"":""EXTI_SECCFGR"",""field_name"":""SECx"",""required_state"":""cleared""},{""register_name"":""EXTI_PRIVCFGR"",""field_name"":""PRIVx"",""required_state"":""cleared""}]",[],warning,Non‑secure or unprivileged read returns zero when the corresponding SECx or PRIVx bit is set.,"When EXTI_SECCFGR.SECx is disabled, the field can be accessed with non‑secure and secure access; when enabled, only secure access is allowed (non‑secure read returns 0). When EXTI_PRIVCFGR.PRIVx is disabled, the field can be accessed with privileged and unprivileged access; when enabled, only privileged access is allowed (unprivileged read returns 0).",1,,,
c77503009be2,rm0493,1,rm0493/1/exti_exticr3,exti,exticr3,write,"[""EXTI8"",""EXTI9"",""EXTI10"",""EXTI11""]","[{""register_name"":""EXTI_SECCFGR"",""field_name"":""SECx"",""required_state"":""cleared""},{""register_name"":""EXTI_PRIVCFGR"",""field_name"":""PRIVx"",""required_state"":""cleared""}]",[],warning,Non‑secure or unprivileged write is discarded when the corresponding SECx or PRIVx bit is set.,"When EXTI_SECCFGR.SECx is enabled, EXTIx can only be accessed with secure access. Non‑secure write is discarded. When EXTI_PRIVCFGR.PRIVx is enabled, EXTIx can only be accessed with privileged access. Unprivileged write is discarded.",1,,,
2b4c505afeb7,rm0493,1,rm0493/1/exti_lockr,exti,lockr,write,"[""LOCK""]","[{""register_name"":""EXTI_LOCKR"",""field_name"":""LOCK"",""required_state"":""cleared""}]","[{""register_name"":""EXTI_LOCKR"",""field_name"":""LOCK"",""required_state"":""set""}]",error,Non‑secure write is ignored and generates an illegal access event; the bit can be written only once after reset.,"This register provides write access security: a non‑secure write access is ignored and a read access returns zero data, and both generates an illegal access event. This bit is written once after reset.",1,,,
88278bbdd9d6,rm0493,1,rm0493/1/exti_seccfgr1,exti,seccfgr1,write,[],[],[],error,Non‑secure write is ignored and generates an illegal‑access event,"This register provides write access security, a non-secure write access is ignored and causes the generation of an illegal access event. A non-secure read returns the register data.",1,empty_conditions,,
28db4f1c6d05,rm0493,1,rm0493/1/flash_acr,flash,acr,write,"[""PRFTEN""]","[{""register_name"":""FLASH_ACR"",""field_name"":""LATENCY"",""required_state"":""set""}]",[],warning,Prefetch should be enabled only when at least one wait state is required,PRFTEN must be set only if at least one wait state is needed to access the flash memory.,1,,,
7a327a0b1f08,rm0493,1,rm0493/1/flash_nsbootadd0r,flash,nsbootadd0r,read/write,[],"[{""register_name"":""FLASH_PRIVCFGR"",""field_name"":""NSPRIV"",""required_state"":""cleared""}]",[],warning,Register access is blocked for unprivileged code when NSPRIV is set,This register can be protected against unprivileged access when NSPRIV = 1 in the FLASH_PRIVCFGR register.,1,off_vocab_op,,
1eba97927e5d,rm0493,1,rm0493/1/flash_nsbootadd1r,flash,nsbootadd1r,read,[],"[{""register_name"":""FLASH_PRIVCFGR"",""field_name"":""NSPRIV"",""required_state"":""cleared""}]",[],warning,Unprivileged read access is prohibited when NSPRIV=1,This register can be protected against unprivileged access when NSPRIV = 1 in the FLASH_PRIVCFGR register.,1,,,
9ae9ebf2f452,rm0493,1,rm0493/1/flash_nsbootadd1r,flash,nsbootadd1r,write,[],"[{""register_name"":""FLASH_PRIVCFGR"",""field_name"":""NSPRIV"",""required_state"":""cleared""}]",[],warning,Unprivileged write access is prohibited when NSPRIV=1,This register can be protected against unprivileged access when NSPRIV = 1 in the FLASH_PRIVCFGR register.,1,,,
90a955b3078e,rm0493,1,rm0493/1/flash_nscr1,flash,nscr1,write,[],"[{""register_name"":""FLASH_NSSR"",""field_name"":""BSY"",""required_state"":""cleared""},{""register_name"":""FLASH_NSCR1"",""field_name"":""OBL_LAUNCH"",""required_state"":""cleared""}]",[],error,Write is ignored and generates a bus error and hard‑fault interrupt if BSY or OBL_LAUNCH are set.,"This register can only be written when the BSY or OBL_LAUNCH are reset. Otherwise, the write access is ignored and generate a bus error and hard fault interrupt.",1,,,
6aca2c3a5beb,rm0493,1,rm0493/1/flash_nscr2,flash,nscr2,read,"[""PS""]","[{""register_name"":""FLASH_NSCR2"",""field_name"":""PS"",""required_state"":""cleared""}]",[],error,Program operation will not start if PS is set,Flash program operations start only when program operations have not been suspended by PS in FLASH control 2 register (FLASH_NSCR2).,1,,,
b62f7ca62a58,rm0493,1,rm0493/1/flash_nscr2,flash,nscr2,read,"[""ES""]","[{""register_name"":""FLASH_NSCR2"",""field_name"":""ES"",""required_state"":""cleared""}]",[],error,Erase operation will not start if ES is set,Page and mass erase are only started when erase operations have not been suspended by ES in FLASH control 2 register (FLASH_NSCR2).,1,,,
02a55243f056,rm0493,1,rm0493/1/flash_nskeyr,flash,nskeyr,write,[],"[{""register_name"":""FLASH_NSSR"",""field_name"":""BSY"",""required_state"":""cleared""},{""register_name"":""FLASH_NSSR"",""field_name"":""WDW"",""required_state"":""cleared""}]",[],error,Write is ignored and a bus error/hard fault interrupt is generated if BSY or WDW are set.,"The FLASH_NSKEYR register cannot be written when a flash program or erase operation is busy (BSY = 1), or when the write buffer is not empty (WDW = 1). Any attempt to write them with the BSY bits set, causes the write to be ignored and generated a bus error and hard fault interrupt.",1,,,
12105ae5dc1c,rm0493,1,rm0493/1/flash_oem1keyr2,flash,oem1keyr2,write,[],"[{""register_name"":""FLASH_PRIVCFGR"",""field_name"":""NSPRIV"",""required_state"":""cleared""}]",[],warning,"If NSPRIV = 1, unprivileged writes to FLASH_OEM1KEYR2 are blocked.",This register can be protected against unprivileged access when NSPRIV = 1 in the FLASH_PRIVCFGR register.,2,,,
746d0dbb15a6,rm0493,1,rm0493/1/flash_oem1keyr2,flash,oem1keyr2,write,[],"[{""register_name"":""FLASH_NSCR1"",""field_name"":""OEM1LOCK"",""required_state"":""cleared""}]",[],error,Writing the OEM1 key while OEM1LOCK is set is not allowed and may be ignored.,Check that the OEM1LOCK bit is not set or that the readout protection is at level 0 before writing FLASH_OEM1KEYR1 and FLASH_OEM1KEYR2.,1,,,
cb6e5213fa2c,rm0493,1,rm0493/1/flash_oem2keyr1,flash,oem2keyr1,write,[],"[{""register_name"":""FLASH_NSSR"",""field_name"":""OEM2LOCK"",""required_state"":""cleared""}]",[],error,Writing the OEM2 key while OEM2LOCK is set (or with an invalid key of all 0s or all 1s) is prohibited and will set the OPTWERR flag.,Check that the OEM2LOCK bit is not set or that the readout protection is at level 0 or 0.5. The OEM1 key and OEM2 key must not contain only 1 or only 0.,1,,,
05b68006d5ec,rm0493,1,rm0493/1/flash_secbbr1,flash,secbbr1,write,[],[],[],error,Write ignored (WI) or illegal access event if security/privilege conditions are not satisfied,"Table 62. SECBBRx registers access when TrustZone is active (TZEN = 1): Write secure privileged – OK; Write secure unprivileged – OK if bit = 0, WI if bit = 1; Write nonsecure – WI and illegal access event.",1,empty_conditions,,
2031cc332024,rm0493,1,rm0493/1/flash_sechdpcr,flash,sechdpcr,write,[],[],[],warning,Write has no effect when performed from nonsecure state (RAZ/WI),This register is secure. It can be read and written only by secure access. A nonsecure read/write access is RAZ/WI.,1,empty_conditions,,
97931c81a44c,rm0493,1,rm0493/1/flash_sechdpcr,flash,sechdpcr,write,"[""HDP_ACCDIS""]",[],"[{""register_name"":""FLASH_SECHDPCR"",""field_name"":""HDP_ACCDIS"",""required_state"":""set""}]",warning,Bit can only be cleared by a system reset,"When set, this bit is cleared only by a system reset.",1,,,
ef13bff77cfc,rm0493,1,rm0493/1/flash_sechdpcr,flash,sechdpcr,read,[],[],[],warning,Read returns zero (RAZ) when accessed from nonsecure state,This register is secure. It can be read and written only by secure access. A nonsecure read/write access is RAZ/WI.,1,empty_conditions,,
ce1c516c9182,rm0493,1,rm0493/1/flash_seckeyr,flash,seckeyr,read/write,[],[],[],error,Register can be accessed only by secure access; nonsecure accesses are read‑as‑zero/write‑ignored (RAZ/WI).,This register is secure. It can be read and written only by secure access. A nonsecure read/write access is RAZ/WI. This register can be protected against unprivileged access when SPRIV = 1 in the FLASH_PRIVCFGR register.,1,empty_conditions;off_vocab_op,,
c7081aa74fc5,rm0493,1,rm0493/1/flash_secsr,flash,secsr,write,[],[],[],error,Non‑secure write is ignored (RAZ/WI),This register is secure. It can be read and written only by secure access. A nonsecure read/write access is RAZ/WI.,1,empty_conditions,,
e133b87f1a7e,rm0493,1,rm0493/1/flash_secsr,flash,secsr,read,[],[],[],error,Non‑secure read returns RAZ/WI,This register is secure. It can be read and written only by secure access. A nonsecure read/write access is RAZ/WI.,2,empty_conditions,,
26fa50d66fad,rm0493,1,rm0493/1/flash_secwmr2,flash,secwmr2,read,[],"[{""register_name"":""FLASH_PRIVCFGR"",""field_name"":""SPRIV"",""required_state"":""cleared""}]",[],error,Non‑secure read access is prohibited (RAZ/WI),"This register is secure, it can be read and written only by secure access. A nonsecure read/write access is RAZ/WI. This register can be protected against unprivileged access when SPRIV = 1 in the FLASH_PRIVCFGR register.",1,,,
e6505f4bf1f9,rm0493,1,rm0493/1/flash_secwmr2,flash,secwmr2,write,[],"[{""register_name"":""FLASH_PRIVCFGR"",""field_name"":""SPRIV"",""required_state"":""cleared""}]",[],error,Non‑secure write access is prohibited (RAZ/WI),"This register is secure, it can be read and written only by secure access. A nonsecure read/write access is RAZ/WI. This register can be protected against unprivileged access when SPRIV = 1 in the FLASH_PRIVCFGR register.",1,,,
da3a39e59749,rm0493,1,rm0493/1/gpdma_misr,gpdma,misr,write,[],"[{""register_name"":""GPDMA_TZEN"",""field_name"":""TZEN"",""required_state"":""set""}]",[],error,Write access is prohibited when TZEN = 0.,"If TZEN = 0, this register cannot be written.",1,,,
09217943e809,rm0493,1,rm0493/1/gpdma_privcfgr,gpdma,privcfgr,write,[],"[{""register_name"":""GPDMA_SECCFGR"",""field_name"":""SECx"",""required_state"":""equals:0""}]",[],error,"If channel is secure, PRIVx can only be written by a secure privileged agent","If a channel x is configured as secure (GPDMA_SECCFGR.SECx = 1), the PRIVx bit can be written only by a secure (and privileged) agent.",1,,,
8cd4108eb101,rm0493,1,rm0493/1/gpdma_privcfgr,gpdma,privcfgr,write,[],"[{""register_name"":""GPDMA_RCFGLOCKR"",""field_name"":""LOCKx"",""required_state"":""cleared""}]",[],error,Write to PRIVx is ignored when the corresponding LOCKx bit is set,A write access is ignored at bit level if the corresponding channel x is locked (GPDMA_RCFGLOCKR.LOCKx = 1).,1,,,
945f3562621c,rm0493,1,rm0493/1/gpdma_privcfgr,gpdma,privcfgr,write,[],[],[],error,Write is illegal if not performed by a privileged agent,A write access to this register must be privileged.,1,empty_conditions,,
dfda6c12b2ab,rm0493,1,rm0493/1/gpdma_privcfgr,gpdma,privcfgr,write,[],"[{""register_name"":""GPDMA_CxCR"",""field_name"":""EN"",""required_state"":""cleared""}]",[],error,Register is read‑only when channel enable bit is set,This register must be written when GPDMA_CxCR.EN = 0. This register is read-only when GPDMA_CxCR.EN =1.,1,,,
e9ee4d0aa819,rm0493,1,rm0493/1/gpdma_rcfglockr,gpdma,rcfglockr,write,[],[],[],error,Write is ignored unless the software agent has secure privileged attributes,"This register can be written by a software agent with secure privileged attributes in order to individually lock, for example at boot time, the secure privileged attributes of any GPDMA",2,empty_conditions,,
cc95b58e493a,rm0493,1,rm0493/1/gpdma_seccfgr,gpdma,seccfgr,write,[],[],[],error,Write must be performed by a privileged agent,A write access to this register must be privileged.,1,empty_conditions,,
aa9f8b66127e,rm0493,1,rm0493/1/gpioa_seccfgr,gpioa,seccfgr,write,[],"[{""register_name"":""TZEN"",""field_name"":"""",""required_state"":""set""}]",[],error,Write is ignored (RAZ/WI) when the system is not in secure mode (TZEN = 0).,"When the system is secure (TZEN = 1), this register provides write access security and can be written only by a secure access. When the system is not secure (TZEN = 0), this register is RAZ/WI.",2,,,
1cbbb69f2292,rm0493,1,rm0493/1/gpiob_seccfgr,gpiob,seccfgr,write,[],"[{""register_name"":""TZEN"",""field_name"":"""",""required_state"":""equals:1""}]",[],error,Write is ignored when the system is not in secure state (TZEN = 0).,"When the system is secure (TZEN = 1), this register provides write access security and can be written only by a secure access. When the system is not secure (TZEN = 0), this register is RAZ/WI.",1,,,
85a6b72fa65a,rm0493,1,rm0493/1/gpioc_lckr,gpioc,lckr,write,"[""LCK15"",""LCK14"",""LCK13""]","[{""register_name"":""GPIOC_LCKR"",""field_name"":""LCKK"",""required_state"":""cleared""}]","[{""register_name"":""GPIOC_LCKR"",""field_name"":""LCK15"",""required_state"":""equals:unchanged""},{""register_name"":""GPIOC_LCKR"",""field_name"":""LCK14"",""required_state"":""equals:unchanged""},{""register_name"":""GPIOC_LCKR"",""field_name"":""LCK13"",""required_state"":""equals:unchanged""}]",error,"If LCKK is set or the lock bits change during the sequence, the lock operation aborts and the register may remain unlocked.","These bits are read/write but can only be written when the LCKK bit is 0. During the LOCK key write sequence, the value of LCK[15:13] must not change.",1,off_vocab_state,,
a7bc63cd44a6,rm0493,1,rm0493/1/gpioc_lckr,gpioc,lckr,write,[],[],[],error,Only 32‑bit word accesses are permitted; violating this may cause undefined behaviour.,Only word access (32‑bit long) is allowed during this locking sequence.,2,empty_conditions,,
819aa6ec982a,rm0493,1,rm0493/1/gpioc_seccfgr,gpioc,seccfgr,write,[],"[{""register_name"":""TZEN"",""field_name"":""TZEN"",""required_state"":""set""}]",[],error,Writes are ignored when the system is not secure (TZEN = 0).,"When the system is secure (TZEN = 1), this register provides write access security and can be written only by a secure access. When the system is not secure (TZEN = 0), this register is RAZ/WI.",1,,,
5f86693a7123,rm0493,1,rm0493/1/gpioh_lckr,gpioh,lckr,write,"[""LCK3""]","[{""register_name"":""GPIOH_LCKR"",""field_name"":""LCK3"",""required_state"":""unchanged""}]",[],error,During the lock key write sequence the value of LCK3 must not change,"During the LOCK key write sequence, the value of LCK3 must not change.",1,off_vocab_state,,
80b57a399ca5,rm0493,1,rm0493/1/gpioh_lckr,gpioh,lckr,write,"[""LCK3""]","[{""register_name"":""GPIOH_LCKR"",""field_name"":""LCKK"",""required_state"":""cleared""}]",[],error,LCK3 may be written only when the lock key (LCKK) is 0,These bits are read/write but can only be written when the LCKK bit is 0,2,,,
920c897696fa,rm0493,1,rm0493/1/gpioh_lckr,gpioh,lckr,write,[],[],[],error,Only 32‑bit word access is permitted during the lock sequence,Only word access (32‑bit long) is allowed during this locking sequence.,1,empty_conditions,,
d5f662bda617,rm0493,1,rm0493/1/gpioh_seccfgr,gpioh,seccfgr,write,[],"[{""register_name"":""System"",""field_name"":""TZEN"",""required_state"":""set""}]",[],error,A non‑secure write is discarded; write has no effect when TZEN = 0,"When the system is secure (TZEN = 1), this register provides write access security and can be written only by a secure access. When the system is not secure (TZEN = 0), this register is RAZ/WI.",2,,,
a7c9278da0da,rm0493,1,rm0493/1/gtzc1_tzic_ier1,gtzc1,tzic_ier1,read/write,[],[],[],error,Access denied unless the processor is in secure privileged mode.,Secure privileged access only.,1,empty_conditions;off_vocab_op,,
90c3edc3fd35,rm0493,1,rm0493/1/gtzc1_tzsc_cr,gtzc1,tzsc_cr,any,[],[],[],error,Access denied if not performed by a secure privileged transaction,Secure privileged access only.,1,empty_conditions;off_vocab_op,,
8514a46c3950,rm0493,1,rm0493/1/gtzc1_tzsc_privcfgr2,gtzc1,tzsc_privcfgr2,write,[],"[{""register_name"":""GTZC1_TZSC_SECCFGR2"",""field_name"":""<corresponding>"",""required_state"":""set""}]",[],error,Write is not allowed unless the matching SECCFGR2 bit is set to 1 (secure privileged transaction).,"This register can be written only by secure privileged transaction when the corresponding GTZC1_TZSC_SECCFGR2 register bit is set to 1. If a given SEC bit is not set, the equivalent PRIV bit can be written by nonsecure privileged transaction.",1,,,
d91dc790594b,rm0493,1,rm0493/1/gtzc1_tzsc_seccfgr1,gtzc1,tzsc_seccfgr1,write,[],"[{""register_name"":""GTZC1_TZSC_PRIVCFGR1"",""field_name"":""corresponding bit"",""required_state"":""set""}]",[],error,Write is not permitted unless the corresponding PRIVCFGR1 bit is set (or performed as secure unprivileged when it is not).,"This register can be written only by secure privileged transaction when the corresponding GTZC1_TZSC_PRIVCFGR1 register bit is set to 1. If a given PRIV bit is not set, the equivalent SEC bit can be written by secure unprivileged transaction.",1,,,
39c0bd629bc9,rm0493,1,rm0493/1/hash_csr0,hash,csr0,read,[],"[{""register_name"":""HASH_SR"",""field_name"":""DINIS"",""required_state"":""set""}]",[],error,Register reads return zero if DINIS is not set,"HASH_CSRx registers can be read only when DINIS equals to 1, otherwise zeros are returned.",2,,,
c4b1f4f97f3c,rm0493,1,rm0493/1/hash_csr1,hash,csr1,read,[],"[{""register_name"":""HASH_SR"",""field_name"":""DINIS"",""required_state"":""set""}]",[],error,Reading the register returns zero if DINIS is not set,"HASH_CSRx registers can be read only when DINIS equals to 1, otherwise zeros are returned.",2,,,
047e687a3f2f,rm0493,1,rm0493/1/hash_csr10,hash,csr10,read,[],"[{""register_name"":""HASH_SR"",""field_name"":""DINIS"",""required_state"":""set""}]",[],warning,Reading the register returns zeros if DINIS is not set.,"HASH_CSRx registers can be read only when DINIS equals to 1, otherwise zeros are returned.",2,,,
7cefda98a8e3,rm0493,1,rm0493/1/hash_csr11,hash,csr11,read,[],"[{""register_name"":""HASH_SR"",""field_name"":""DINIS"",""required_state"":""set""}]",[],error,Reading the register returns zeros if DINIS is not set,"HASH_CSRx registers can be read only when DINIS equals to 1, otherwise zeros are returned.",2,,,
f5a3a962e56a,rm0493,1,rm0493/1/hash_csr12,hash,csr12,read,[],"[{""register_name"":""HASH_SR"",""field_name"":""DINIS"",""required_state"":""set""}]",[],error,"If DINIS is not set, reading the register returns zeros.","HASH_CSRx registers can be read only when DINIS equals to 1, otherwise zeros are returned.",2,,,
fa11051a325f,rm0493,1,rm0493/1/hash_csr13,hash,csr13,read,[],"[{""register_name"":""HASH_SR"",""field_name"":""DINIS"",""required_state"":""set""}]",[],error,Read returns zero if DINIS is not set,"HASH_CSRx registers can be read only when DINIS equals to 1, otherwise zeros are returned.",2,,,
e0eae51095df,rm0493,1,rm0493/1/hash_csr17,hash,csr17,read,[],"[{""register_name"":""HASH_SR"",""field_name"":""DINIS"",""required_state"":""set""}]",[],warning,Read returns zeros if DINIS is not set,"HASH_CSRx registers can be read only when DINIS equals to 1, otherwise zeros are returned.",2,,,
