generator_directory,error_type,peripheral,register,field_name,key,correct_value,generated_value
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,waitpol,bit_offset,9,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,waitpol,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,waitpol,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,wrapmod,bit_offset,10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,wrapmod,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,wrapmod,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,wren,bit_offset,12,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,wren,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,wren,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,cpsize,bit_offset,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,cpsize,bit_width,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,,address_offset,0x10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,,reset_value,0x30D2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,asyncwait,bit_offset,15,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,asyncwait,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,asyncwait,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,bursten,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,bursten,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,bursten,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,cburstrw,bit_offset,19,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,cburstrw,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,cburstrw,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,extmod,bit_offset,14,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,extmod,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,extmod,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,faccen,bit_offset,6,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,faccen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,faccen,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,mbken,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,mbken,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,mbken,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,mtyp,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,mtyp,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,mtyp,bit_width,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,muxen,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,muxen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,muxen,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,mwid,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,mwid,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,mwid,bit_width,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,waitcfg,bit_offset,11,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,waitcfg,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,waitcfg,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,waiten,bit_offset,13,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,waiten,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,waiten,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,waitpol,bit_offset,9,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,waitpol,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,waitpol,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,wrapmod,bit_offset,10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,wrapmod,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,wrapmod,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,wren,bit_offset,12,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,wren,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,wren,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,cpsize,bit_offset,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr3,cpsize,bit_width,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,,address_offset,0x18,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,,reset_value,0x30D2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,asyncwait,bit_offset,15,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,asyncwait,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,asyncwait,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,bursten,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,bursten,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,bursten,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,cburstrw,bit_offset,19,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,cburstrw,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,cburstrw,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,extmod,bit_offset,14,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,extmod,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,extmod,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,faccen,bit_offset,6,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,faccen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,faccen,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,mbken,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,mbken,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,mbken,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,mtyp,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,mtyp,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,mtyp,bit_width,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,muxen,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,muxen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,muxen,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,mwid,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,mwid,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,mwid,bit_width,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,waitcfg,bit_offset,11,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,waitcfg,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,waitcfg,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,waiten,bit_offset,13,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,waiten,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,waiten,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,waitpol,bit_offset,9,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,waitpol,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,waitpol,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,wrapmod,bit_offset,10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,wrapmod,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,wrapmod,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,wren,bit_offset,12,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,wren,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,wren,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,cpsize,bit_offset,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr4,cpsize,bit_width,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,fsmc,btr1,,address_offset,0x4,0xA0000004
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,fsmc,btr2,,address_offset,0xC,0xA000000C
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,fsmc,btr3,,address_offset,0x14,0xA0000014
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,fsmc,btr4,,address_offset,0x1C,0xA000001C
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,fsmc,bwtr1,,address_offset,0x104,0xA0000104
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,fsmc,bwtr2,,address_offset,0x10C,0xA000010C
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,fsmc,bwtr3,,address_offset,0x114,0xA0000114
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,fsmc,bwtr4,,address_offset,0x11C,0xA000011C
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,,address_offset,0x14,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,,reset_value,0x00000014,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,crcen,bit_offset,6,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,crcen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,crcen,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,dma1en,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,dma1en,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,dma1en,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,dma2en,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,dma2en,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,dma2en,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,flitfen,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,flitfen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,flitfen,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,fsmcen,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,fsmcen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,fsmcen,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,sramen,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,sramen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,ahbenr,sramen,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,,address_offset,0x10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,bkprst,bit_offset,27,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,bkprst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,bkprst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,cecrst,bit_offset,30,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,cecrst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,cecrst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,dacrst,bit_offset,29,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,dacrst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,dacrst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,i2c1rst,bit_offset,21,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,i2c1rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,i2c1rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,i2c2rst,bit_offset,22,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,i2c2rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,i2c2rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,pwrrst,bit_offset,28,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,pwrrst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,pwrrst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,spi2rst,bit_offset,14,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,spi2rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,spi2rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,spi3rst,bit_offset,15,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,spi3rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,spi3rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim12rst,bit_offset,6,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim12rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim12rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim13rst,bit_offset,7,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim13rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim13rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim14rst,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim14rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim14rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim2rst,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim2rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim2rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim3rst,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim3rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim3rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim4rst,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim4rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim4rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim5rst,bit_offset,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim5rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim5rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim6rst,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim6rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim6rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim7rst,bit_offset,5,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim7rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,tim7rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart2rst,bit_offset,17,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart2rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart2rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart3rst,bit_offset,18,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart3rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart3rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,wwdgrst,bit_offset,11,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,wwdgrst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,wwdgrst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart4rst,bit_offset,19,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart4rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart4rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart5rst,bit_offset,20,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart5rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,usart5rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,uart4rst,bit_offset,19,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,uart4rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,uart5rst,bit_offset,20,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb1rstr,uart5rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,,address_offset,0xC,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,,reset_value,0x000000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,afiorst,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,afiorst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,afiorst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,ioparst,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,ioparst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,ioparst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopbrst,bit_offset,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopbrst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopbrst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopcrst,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopcrst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopcrst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopdrst,bit_offset,5,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopdrst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopdrst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,ioperst,bit_offset,6,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,ioperst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,ioperst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopfrst,bit_offset,7,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopfrst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopfrst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopgrst,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopgrst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,iopgrst,bit_width,1,
